time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.05616438 -0.6 -8.3 0.6 5 6.7 0 2.2 8.3 7.8 2.8 -10 0 5 3.9 2.2 -3.3 -1.1 -1.1 -2.2 6.1 1.1 -1.1 -5 -2.8 -10.6 -13.3 5 1.1 10 -3.3 0 3.3 1.1 4.4 -7.2
0.05890411 1.7 -6.7 7.2 -3.3 6.7 10 2.2 10.6 3.3 6.1 -10 4.4 1.1 12.2 8.3 6.7 -2.2 -5.6 -1.1 3.9 1.1 2.2 -10 0 -6.1 -0.6 11.7 1.1 0.6 4.4 0.6 -8.3 1.1 4.4 -2.2
0.06164384 2.2 -9.4 7.2 6.1 5 3.9 1.1 15.6 3.9 4.4 -5.6 5 9.4 12.2 9.4 2.2 -13.9 -1.1 0 3.9 1.7 3.3 -3.9 2.2 -1.1 0.6 3.3 1.7 1.1 8.3 5 0 12.8 5.6 -6.1
0.06438356 0 -8.9 3.3 -7.8 6.7 -3.9 1.1 18.3 -1.7 3.9 -5 3.3 6.7 5.6 4.4 8.9 -12.2 0.6 1.7 3.9 -3.3 0.6 -2.2 6.7 5 2.8 -1.7 -8.9 6.7 13.9 8.3 2.8 11.1 11.7 6.1
0.06712329 0 -8.9 7.8 -7.8 11.1 3.3 -1.1 8.3 -5 5.6 -2.8 5 11.7 5 8.3 2.8 -1.7 2.8 2.8 4.4 -1.7 2.8 -5.6 7.2 8.3 2.8 3.9 -3.3 3.9 2.8 4.4 -5.6 -5.6 5.6 1.7
0.06986301 3.3 -8.3 5.6 -4.4 7.2 2.8 -5.6 12.2 3.3 -1.1 2.2 5.6 -4.4 10 9.4 7.8 1.1 -0.6 14.4 2.8 0.6 5.6 -7.2 2.8 4.4 -2.2 12.8 -6.7 1.7 6.7 9.4 -2.2 -2.8 1.7 -5
0.07260274 1.1 -8.3 7.8 0.6 5 5 0 6.1 6.7 -6.7 0 -5.6 -3.3 5 17.8 1.7 8.9 -1.1 -2.8 6.7 2.8 9.4 -7.2 -2.2 7.2 -2.8 5.6 -5.6 -5.6 4.4 7.2 2.8 0 5 -8.3
0.07534247 1.1 -6.7 -5 -6.1 1.1 0 -8.9 3.9 3.9 -6.1 2.8 -7.8 -2.2 1.7 7.2 5.6 3.3 6.1 -3.3 5 1.7 3.9 0.6 0 0.6 2.2 -6.7 -2.2 -3.3 6.1 12.2 8.3 1.1 0 11.7
0.07808219 5 -4.4 -5.6 -5 0 -6.7 -3.9 0 2.8 -5.6 7.8 -5 -1.1 0 8.9 10 2.2 -10 -6.7 3.9 -0.6 0 1.7 3.9 0 0 -6.1 2.2 -2.2 10 2.2 7.2 7.8 3.3 8.3
0.08082192 5 -6.1 5.6 -2.8 2.2 -7.2 2.8 0 3.3 0.6 6.1 5.6 1.7 -4.4 13.3 7.2 0 -7.8 -2.2 2.2 -4.4 -3.3 5.6 1.7 3.3 1.1 -0.6 -2.2 7.2 7.8 3.9 8.3 6.1 -1.7 -0.6
0.08356164 0.6 -3.9 -6.7 -3.3 2.2 -2.2 -2.2 2.8 5.6 5.6 -1.1 -3.9 -1.7 -6.1 13.9 0.6 -2.8 -6.1 -2.8 0.6 -5 2.2 5.6 5.6 1.7 -5 1.7 1.7 12.8 8.3 8.3 5 5.6 -5 -1.1
0.08630137 2.2 -11.7 -4.4 -5 2.2 -2.2 1.7 6.7 1.1 0.6 5.6 -10.6 1.7 -7.8 0 2.2 5.6 -1.7 -1.7 -5.6 -5 7.2 6.1 7.8 -5.6 0 -0.6 1.1 12.8 19.4 10 -1.7 1.7 -0.6 -7.2
0.0890411 0.6 -9.4 -6.7 0.6 3.3 -0.6 1.1 3.3 6.1 3.3 8.9 -10 0 11.1 -3.9 2.2 5.6 -2.8 -3.9 -2.8 -5.6 12.2 -0.6 7.8 1.7 0 6.7 9.4 11.1 9.4 10 10.6 1.1 -3.3 -4.4
0.09178082 5.6 -4.4 -1.7 2.2 -4.4 -5.6 0 1.7 5.6 0.6 9.4 -6.7 3.3 9.4 -7.8 2.8 -2.2 0.6 -6.1 0.6 -3.3 -1.7 7.2 13.9 9.4 -3.9 4.4 6.7 0 1.1 0 16.1 2.8 6.1 -0.6
0.09452055 8.3 -2.2 8.3 -7.2 5 -7.2 -0.6 3.3 1.7 -3.3 -5 -5.6 8.9 5 -6.1 -5 6.1 2.8 -6.7 2.8 -1.1 -6.1 7.2 5.6 8.3 -3.3 -2.2 3.9 -1.1 -5.6 0 17.8 2.2 2.2 -1.7
0.09726027 6.1 1.1 8.9 3.9 7.2 -5 0.6 7.2 1.7 -3.9 -5 0 -5 6.1 -8.9 -1.1 -2.8 -1.1 -7.2 -5 -2.2 -7.2 -0.6 -1.1 1.7 -4.4 1.1 -0.6 -6.1 -6.1 -0.6 19.4 -0.6 10.6 5
0.1 6.7 1.7 4.4 5.6 3.3 2.8 -2.2 -0.6 3.9 0.6 1.1 5.6 -5 4.4 -1.1 4.4 -6.1 -5.6 -4.4 -6.7 2.2 0.6 1.7 -3.9 3.3 -6.1 1.7 5.6 -5 1.7 7.2 13.9 0.6 3.9 5.6
0.1027397 5.6 1.7 -6.1 3.9 5.6 4.4 -3.3 -10.6 2.2 0 5 2.8 -3.3 2.8 -1.7 3.3 -3.3 -4.4 -0.6 -7.2 0.6 4.4 0 -2.2 -2.8 -5 -6.1 9.4 -5 0 10 3.9 2.8 -4.4 2.2
0.1054795 1.1 3.9 1.1 -7.2 2.8 11.7 0 -5 -0.6 0 4.4 1.7 -6.1 5 -5.6 1.1 2.2 0.6 1.7 -2.2 3.9 3.3 3.9 -2.2 -4.4 -10 -1.7 3.9 0.6 1.1 12.2 6.7 0 4.4 -10
0.1082192 8.3 8.3 2.8 -0.6 -1.1 6.1 1.7 0 2.8 -1.1 5 5.6 0 0 -2.2 -2.2 2.2 2.2 0 -10 2.2 0 0.6 -2.8 1.1 -5.6 1.1 1.1 0.6 -3.3 14.4 9.4 -2.8 0.6 -10.6
0.1109589 5 5 0 2.8 -3.3 0 6.7 1.7 -1.1 0 7.2 -5 -0.6 -4.4 -1.7 -5 7.2 5 -3.3 -11.1 2.2 4.4 0.6 -5.6 6.7 4.4 2.8 0.6 1.7 -2.8 11.7 8.3 -3.3 10 -6.7
0.1136986 13.9 0 -6.1 4.4 -3.3 7.2 12.2 7.2 -6.7 3.3 6.1 0.6 -0.6 -5.6 0.6 -5.6 9.4 9.4 -1.7 -13.3 2.8 16.1 -3.3 -7.8 6.7 7.8 -2.2 1.7 2.2 3.9 6.7 1.1 6.1 3.9 -6.7
